"id","age","no_stories","no_stories_above_critical_floor_cf","total_height","floor_area","total_floor_area_above_c_f","c_f_column_area","c_f_concrete_wall_area_ns","c_f_concrete_wall_area_ew","c_f_masonry_wall_area_ns","c_f_masonry_wall_area_ew","critical_aac_masonry_wall_area_ns","critical_aac_masonry_wall_area_ew","c_f_concrete_wall_area_max","c_f_concrete_wall_area_min","c_f_masonry_wall_area_max","c_f_masonry_wall_area_min","cd","wd","structural_damage_5_class","structural_damage_3_class","structural_damage_encoding_3_class","critical_damage","critical_damage_encoding","masonry_wall_damage_5_class","masonry_wall_damage_encoding_5_class","captive_columns_presence","captive_column_encoding","column_index_percent","wall_index_ns_percent","wall_index_ew_percent","min_wi_percent","priority_index_percent","soft_story","soft_story_encoding","latitude","longitude","v_s30","t_1_n_10","t_1_0_0466h_0_9","m7_8_repi","m7_8_rrup","m6_7_repi","m6_7_rrup","m7_8_repi_2","m7_8_rrup_2","m6_3_repi","m6_3_rrup","m7_8_pga","m7_8_pgv","m7_8_psa0_3","m7_8_psa0_6","m7_8_psa1_0","m7_8_ai","m7_8_cav","m6_7_pga","m6_7_pgv","m6_7_psa0_3","m6_7_psa0_6","m6_7_psa1_0","m6_7_ai","m6_7_cav","m7_5_pga","m7_5_pgv","m7_7_psa0_3","m7_7_psa0_6","m7_7_psa1_0","m7_7_ai","m7_7_cav","m6_3_pga","m6_3_pgv","m6_3_psa0_3","m6_3_psa0_6","m6_3_psa1_0","m6_3_ai","m6_3_cav","m7_8_sa_t1","m6_8_sa_t1","m7_5_sa_t1","m6_4_sa_t1","pga_max","pgv_max","sa_t1_max","ai_max","cav_max","m7_8_pga_2","m7_8_pgv_2","m7_8_sa0_3","m7_8_sa1_0","m7_8_sa3_0","m6_7_pga_2","m6_7_pgv_2","m6_7_sa0_3","m6_7_sa1_0","m6_7_sa3_0","m7_8_pga_3","m7_8_pgv_3","m7_8_sa0_3_2","m7_8_sa1_0_2","m7_8_sa3_0_2","m6_3_pga_2","m6_3_pgv_2","m6_3_sa0_3","m6_3_sa1_0","m6_3_sa3_0"
"Bld141",24,3,3,10.2,641,1922,8.8,0.8,0.7,7,2.6,0,0,0.8,0.7,7,2.6,0.0137285491419657,0.00109204368174727,"N","L",1,"N",0,"S",3,"N",0,0.00228928199791883,0.000780437044745057,0.000499479708636837,0.000499479708636837,0.00278876170655567,"N",0,37.5206667,36.9950278,361.5024414,0.3,0.376813168143106,32.861012,7.1518159,37.937691,31.049236,57.093948,57.894489,"NaN","NaN",0.44281497,88.18961531,0.877112628,0.783259449,0.491491705,5.076227863,35.62033847,0.198845147,20.06341186,0.334542465,0.28492182,0.174808977,0.386669733,6.63262643,0.090124911,18.86117292,0.190270381,0.128919605,0.079274644,0.227849565,7.713609594,0.017531773,2.432908905,0.044266946,0.036840443,0.030560295,0.008002489,1.457849804,0.85308209460236,0.321837401840819,0.174561889424673,0.0423654352544857,0.44281497,88.18961531,0.85308209460236,5.076227863,35.62033847,0.50251186,73.970612,1.0325783,0.63740295,0.2095823,0.13267487,11.260436,0.30241761,0.13639076,0.033319741,0.081118122,18.424192,0.19022302,0.11775421,0.045847099,"NaN","NaN","NaN","NaN","NaN"
"Bld142",9,11,11,37.4,260,2856,0.4,17.4,0.9,0,0,0,0,17.4,0.9,0,0,0.00153846153846154,0.00346153846153846,"S","S",3,"Y",1,"S",3,"N",0,7.00280112044818e-05,0.00609243697478992,0.000315126050420168,0.000315126050420168,0.00038515406162465,"N",0,37.583198,36.963454,576.4987793,1.1,1.21330603745917,40.00238,14.456699,44.242233,36.955925,51.49894,52.27401,"NaN","NaN",0.280710341,41.86045231,0.523114087,0.38704454,0.198798338,1.91712072,21.22785894,0.141498112,12.53351613,0.220830207,0.17801733,0.104522565,0.229779779,4.78938768,0.079800088,17.02346721,0.148001905,0.098681944,0.059819419,0.188849008,6.54333647,0.013060831,1.790728609,0.028766361,0.026221792,0.021247712,0.005712148,1.162584354,0.177595895133876,0.0933749179173908,0.0534394973850002,0.0189815793741032,0.280710341,41.86045231,0.177595895133876,1.91712072,21.22785894,0.33138362,39.472679,0.59964067,0.2954717,0.11950406,0.092838213,6.4230494,0.17685048,0.067924283,0.017970659,0.082115531,17.830433,0.15513647,0.10089067,0.053999137,"NaN","NaN","NaN","NaN","NaN"
"Bld143",7,4,4,13.6,274,1094,4,1.2,0,1,3,0,0,1.2,0,3,1,0.0145985401459854,0,"S","S",3,"Y",1,"S",3,"N",0,0.00182815356489945,0.00118829981718464,0.000274223034734918,0.000274223034734918,0.00210237659963437,"N",0,37.5832222,36.9619444,593.1987305,0.4,0.488169828532273,40.016644,14.531215,44.226353,36.941044,51.548309,52.316311,"NaN","NaN",0.276563155,40.78166495,0.513606495,0.376659925,0.192345706,1.865829913,20.79997399,0.139764119,12.28867612,0.216976279,0.174064176,0.102129144,0.225257081,4.707842514,0.078527467,16.68200385,0.144671836,0.096117618,0.058181184,0.184220448,6.423070084,0.012780529,1.738044412,0.028074497,0.025184744,0.020414733,0.00551784,1.136091144,0.42770911968339,0.190060402121769,0.114217039748071,0.0262619492449646,0.276563155,40.78166495,0.42770911968339,1.865829913,20.79997399,0.33103806,39.438896,0.60028356,0.29548281,0.11982549,0.092700928,6.4007893,0.17623042,0.067580469,0.017894663,0.082271658,17.941961,0.15556425,0.10147493,0.054728806,"NaN","NaN","NaN","NaN","NaN"
"Bld144",6,7,6,23.9,463,2780,1,4.8,1.4,5.1,1.3,0,0,4.8,1.4,5.1,1.3,0.00215982721382289,0.00302375809935205,"S","S",3,"Y",1,"S",3,"N",0,0.000179856115107914,0.00191007194244604,0.000550359712230216,0.000550359712230216,0.000730215827338129,"N",0,37.581514,36.970015,576.4987793,0.7,0.810856546837386,39.765713,13.98621,44.14267,36.86264,51.448082,52.255142,"NaN","NaN",0.28536197,43.04772646,0.529859788,0.395442816,0.205795724,1.966367251,21.50205962,0.1400373,12.4102547,0.217712035,0.175146197,0.102490383,0.227347166,4.773908052,0.079981055,16.73093214,0.149189382,0.098403119,0.059414806,0.188377067,6.523591618,0.013453629,1.85247587,0.02902681,0.027913897,0.022385809,0.00608134,1.194340223,0.29547198865782,0.136846311880752,0.0778507663845121,0.024999813134267,0.28536197,43.04772646,0.29547198865782,1.966367251,21.50205962,0.33714861,40.634651,0.60978371,0.30730772,0.12129265,0.094959706,6.7081738,0.18474369,0.072144635,0.018908402,0.081580594,17.470589,0.1555756,0.10012564,0.051098913,"NaN","NaN","NaN","NaN","NaN"
"Bld145",2,7,6,21.3,225,1372,5,2.1,1.7,0.4,0,0,0,2.1,1.7,0.4,0,0.0222222222222222,0.00755555555555555,"L","L",1,"N",0,"S",3,"N",0,0.00182215743440233,0.0015597667638484,0.00123906705539359,0.00123906705539359,0.00306122448979592,"N",0,37.5816667,36.9703056,576.4987793,0.7,0.731017139830496,39.780361,13.98648,44.163445,36.882111,51.422306,52.230553,"NaN","NaN",0.285248002,43.04513003,0.529450053,0.395263989,0.205751205,1.965116687,21.49936411,0.139853362,12.39345178,0.217370199,0.174873511,0.102288554,0.226973397,4.771304239,0.08004639,16.74239021,0.149308013,0.098452946,0.059436409,0.188520321,6.525959278,0.01347142,1.855967047,0.029026644,0.028009768,0.022446633,0.006100888,1.196197863,0.333190431697513,0.151098827347851,0.0856733582904232,0.0261876029095227,0.285248002,43.04513003,0.333190431697513,1.965116687,21.49936411,0.33680117,40.541191,0.60839999,0.30611938,0.1209178,0.094746441,6.6816063,0.18400817,0.071760342,0.01882262,0.08153785,17.437284,0.15527213,0.099839695,0.050931551,"NaN","NaN","NaN","NaN","NaN"
"Bld146",8,8.5,8,25.5,433,3528,7.3,3.7,3.8,4.7,4,0,0,3.8,3.7,4.7,4,0.0168591224018476,0.00854503464203233,"S","S",3,"N",0,"S",3,"N",0,0.00103458049886621,0.00118197278911565,0.00119047619047619,0.00118197278911565,0.00221655328798186,"N",0,37.5831111,36.97625,578.9935913,0.85,0.859551849402928,39.894478,13.836051,44.405441,37.108829,51.070122,51.903057,"NaN","NaN",0.285402874,43.40019271,0.526406017,0.395528106,0.207227829,1.957768303,21.49374562,0.136852038,12.10704546,0.21152525,0.169938068,0.098721904,0.220564431,4.719169078,0.080709185,16.74201502,0.150575681,0.098518702,0.059257174,0.189640648,6.534048545,0.014167853,1.965045315,0.02932168,0.030829224,0.02410776,0.006832532,1.261172877,0.273343893153916,0.123727350316044,0.0730426964930379,0.026467802970262,0.285402874,43.40019271,0.273343893153916,1.957768303,21.49374562,0.33403692,39.687862,0.59333944,0.29448077,0.11655898,0.092501923,6.4098711,0.17645469,0.067875005,0.017951703,0.080853216,16.901051,0.15152974,0.095941924,0.047916308,"NaN","NaN","NaN","NaN","NaN"
"Bld147",4,8,8,25.5,279,2232,3.7,1.4,4.6,7.4,0,0,0,4.6,1.4,7.4,0,0.0132616487455197,0.0050179211469534,"S","S",3,"N",0,"S",3,"N",0,0.000828853046594982,0.000958781362007168,0.00206093189964158,0.000958781362007168,0.00178763440860215,"Y",1,37.5843056,36.9757222,578.9935913,0.8,0.859551849402928,40.030891,13.972356,44.528461,37.224087,50.963341,51.793903,"NaN","NaN",0.283709833,43.07461835,0.522934386,0.392625619,0.205221983,1.937756928,21.40146864,0.136478722,12.07067083,0.210937356,0.169572392,0.098431263,0.219620134,4.712037857,0.080912799,16.85737426,0.150732356,0.098788238,0.059436418,0.190419093,6.549932572,0.014148157,1.964314922,0.029262139,0.030801792,0.02407025,0.006820128,1.261131795,0.271023218228417,0.123410362998594,0.0732536438540722,0.0264338315614163,0.283709833,43.07461835,0.271023218228417,1.937756928,21.40146864,0.33075884,39.146866,0.58574992,0.28930146,0.11498854,0.090866081,6.2435808,0.17111929,0.06554845,0.017428981,0.080821306,16.845451,0.15056135,0.095231161,0.047860362,"NaN","NaN","NaN","NaN","NaN"
"Bld148",2,5.5,5.5,17.9,372,2048,5.2,1.2,1.7,5.5,0,0,0,1.7,1.2,5.5,0,0.0139784946236559,0.0032258064516129,"S","S",3,"Y",1,"S",3,"N",0,0.00126953125,0.0008544921875,0.000830078125,0.000830078125,0.002099609375,"N",0,36.2234167,36.14725,377.605957,0.55,0.625105967080476,135.45023,19.617439,126.3066,117.10434,219.1684,194.06038,"12.943573000000001","4.7553333999999996",0.709452942,102.4664907,1.540904971,1.178766764,0.846939309,7.294286724,36.75698423,0.076112655,14.67615712,0.124715979,0.145769981,0.158023797,0.161857861,5.637483823,0.021578953,10.51268897,0.044460545,0.06726223,0.054996767,0.031922135,3.997146569,1.060697792,94.37198259,1.846638043,1.567008371,0.809344661,8.65170065,26.65433272,1.15793964109593,0.146539090752766,0.066492389224238,1.51945367059667,1.060697792,102.4664907,1.51945367059667,8.65170065,36.75698423,0.64445823,120.06446,1.5032017,1.4768401,0.43721682,0.024760952,2.4814959,0.058975972,0.032121301,0.0085441861,0.024653349,12.28793,0.050483905,0.067221388,0.02654879,"0.54332000000000003","66.121955999999997","1.3724685999999999","0.74301945999999996","0.11403646000000001"
"Bld149",4,6.5,6.5,16.9,679,4415,6.6,3.8,1.9,0,0,0,0,3.8,1.9,0,0,0.00972017673048601,0.00279823269513991,"S","S",3,"Y",1,"S",3,"N",0,0.000747451868629672,0.000860702151755379,0.00043035107587769,0.00043035107587769,0.00117780294450736,"N",0,36.2265,36.1476667,377.605957,0.65,0.593586412066561,135.14688,19.319532,125.99487,116.79469,218.8416,193.71703,"13.159476","4.8479066",0.704602425,101.2354253,1.512798434,1.163418297,0.832397008,7.134942406,36.46053662,0.076704675,14.84671348,0.125070394,0.146795181,0.160822418,0.164291585,5.672876967,0.021569678,10.38241554,0.044613769,0.064751812,0.053964993,0.0319332,4.001092411,1.051079132,93.72710192,1.840868939,1.573681743,0.809739652,8.86828342,26.82802572,1.17088756443616,0.146330734894134,0.0643212883013737,1.57939383825412,1.051079132,101.2354253,1.57939383825412,8.86828342,36.46053662,0.64226997,117.95723,1.4755044,1.4594479,0.43660122,0.024577014,2.4356434,0.057884775,0.031250287,0.0083533647,0.02471118,12.230999,0.050856441,0.066757895,0.026324291,"0.54512095000000005","65.558090000000007","1.3816759999999999","0.73124212","0.11047667"
"Bld150",11,16,16,43.2,366,5856,0,8.9,13.6,0,0,0,0,13.6,8.9,0,0,0,0.0243169398907104,"S","S",3,"Y",1,"S",3,"N",0,0,0.0015198087431694,0.0023224043715847,0.0015198087431694,0.0015198087431694,"N",0,36.22725,36.1261944,384.8188171,1.6,1.38140584361311,136.17673,20.410475,126.94394,117.73746,219.57977,193.95006,"11.649632","4.3627839000000002",0.682830094,92.50693138,1.445994612,1.01604874,0.667309949,6.130005357,34.30030145,0.070251948,13.45003145,0.114422574,0.129790078,0.133281904,0.137016286,5.254103683,0.02102194,10.26121732,0.04363228,0.059855824,0.047822579,0.029618061,3.82227694,1.185480487,94.41930197,1.986913398,1.439438766,0.755451055,9.17222343,26.79140138,0.540051991975118,0.107864655483259,0.0387026734563753,0.611384331529657,1.185480487,94.41930197,0.611384331529657,9.17222343,34.30030145,0.64658391,109.03397,1.5081006,1.3008387,0.36138797,0.024176888,2.3955903,0.056733023,0.030623112,0.0082191527,0.023733104,11.59144,0.050066113,0.062693842,0.026541736,"0.61128788999999994","67.816474999999997","1.5408135999999999","0.77186036000000002","0.11273623000000001"
"Bld151",14,8,8,24,380,3036,0,6.2,17.2,0,0,0,0,17.2,6.2,0,0,0,0.0163157894736842,"N","L",1,"N",0,"L",1,"N",0,0,0.00204216073781291,0.00566534914361001,0.00204216073781291,0.00204216073781291,"N",0,36.2255,36.1276389,384.8188171,0.8,0.813909343716591,136.26172,20.480337,127.0392,117.83208,219.70088,194.11987,"11.628769","4.3098983999999998",0.691737732,93.08670562,1.474464849,1.033422862,0.681492423,6.321706826,34.73447621,0.070450082,13.48394553,0.114873231,0.130432489,0.13420794,0.13794315,5.267871605,0.02103397,10.27654476,0.043567457,0.061057739,0.048320137,0.029692771,3.822969384,1.186722267,95.64519879,1.991780031,1.468495923,0.769836166,9.20647295,26.9227103,0.845219838899046,0.13245149961411,0.0542460087891422,1.09487129774734,1.186722267,95.64519879,1.09487129774734,9.20647295,34.73447621,0.64935142,110.85426,1.5244603,1.326104,0.36796325,0.024278952,2.417311,0.057264153,0.031024169,0.0083070267,0.023831045,11.703606,0.050117306,0.063477509,0.026734281,"0.60658294000000001","68.251953","1.5267668000000001","0.77765625999999999","0.11457626"
"Bld152",1,14,13,43.5,507,6589,13,1.7,2.2,0,0,0,0,2.2,1.7,0,0,0.0256410256410256,0.00335305719921105,"S","S",3,"Y",1,"S",3,"N",0,0.00098649263924723,0.000258005767187737,0.000333889816360601,0.000258005767187737,0.00124449840643497,"N",0,36.2258611,36.1314167,384.6835938,1.4,1.39003663989883,136.03586,20.247417,126.82466,117.61897,219.52072,194.024,"11.923342","4.3645673",0.709304685,93.94751066,1.510876995,1.052314168,0.698043787,6.634518517,35.42766575,0.071423607,13.68539955,0.116391873,0.132871951,0.138160084,0.141963647,5.328747763,0.021109571,10.29904668,0.043794101,0.061355289,0.049157533,0.030027733,3.852317091,1.170436424,95.21243067,1.975056496,1.486808564,0.773889251,9.358860426,27.16957123,0.561912460408133,0.11121633653425,0.0395709135014821,0.622966669443068,1.170436424,95.21243067,0.622966669443068,9.358860426,35.42766575,0.64757663,112.07237,1.5130925,1.3495476,0.38073096,0.024334641,2.4200878,0.057365939,0.031051613,0.0083126016,0.024020797,11.842196,0.050333362,0.064358488,0.026778299,"0.59800142000000001","68.083252000000002","1.5062572999999999","0.77212155000000005","0.11420497"
"Bld153",8,11,11,33,659,7249,8.8,4.5,4.9,0,1.5,0,0,4.9,4.5,1.5,0,0.0133535660091047,0.00682852807283763,"M","M",2,"N",0,"M",2,"N",0,0.000606980273141123,0.000620775279348876,0.000696647813491516,0.000620775279348876,0.00122775555249,"N",0,37.5831389,36.9762778,578.9935913,1.1,1.08404787532298,39.897335,13.8373,44.408909,37.11208,51.066399,51.899323,"NaN","NaN",0.285396931,43.4013057,0.526376478,0.395522532,0.207226275,1.957444176,21.49259685,0.136835052,12.10540409,0.211492466,0.169912383,0.098701729,0.220516045,4.718822409,0.080712783,16.74324284,0.150579372,0.098519925,0.05925681,0.189664456,6.534469693,0.01417972,1.966730978,0.029330201,0.030868555,0.024129599,0.006844394,1.262247479,0.198517810937577,0.0945538936934226,0.0567666055105412,0.0231155782358272,0.285396931,43.4013057,0.198517810937577,1.957444176,21.49259685,0.33396402,39.669998,0.59308815,0.29426837,0.11649485,0.092465542,6.4053998,0.17633016,0.067810811,0.017937314,0.080851957,16.898216,0.15149003,0.095907263,0.047906555,"NaN","NaN","NaN","NaN","NaN"
"Bld154",2,12,12,40.5,735,8821,13.5,5.2,5.4,3.4,0,0,0,5.4,5.2,3.4,0,0.0183673469387755,0.00707482993197279,"M","M",2,"N",0,"N",0,"N",0,0.000765219362884027,0.000628046706722594,0.000612175490307221,0.000612175490307221,0.00137739485319125,"N",0,38.3269167,38.25025,415.4311523,1.2,1.30345318493338,163.93962,32.166698,173.89299,164.37482,99.379219,35.928288,"NaN","NaN",0.165819014,40.08247354,0.309332022,0.268970972,0.174761119,0.51104437,12.96424909,0.010929037,1.617111697,0.024038938,0.026032597,0.016205657,0.003342817,1.046942022,0.253231388,61.01501578,0.40236011,0.502650801,0.312780689,1.157265975,17.73050949,0.001931482,0.481520775,0.004536718,0.004398306,0.003449127,0.000148325,0.297394028,0.148245209918464,0.013746827884706,0.265323540868646,0.00292580271330514,0.253231388,61.01501578,0.265323540868646,1.157265975,17.73050949,0.17573746,30.288326,0.367897,0.2182526,0.089380868,0.014926108,1.6403136,0.036220964,0.021912007,0.0058848066,0.19810285,26.173809,0.38306743,0.22233135,0.071232237,"NaN","NaN","NaN","NaN","NaN"
"Bld155",8,6.5,6.5,18.9,304,1974,2.2,3.7,3.6,1,1.6,0,0,3.7,3.6,1.6,1,0.00723684210526316,0.0118421052631579,"S","S",3,"N",0,"S",3,"N",0,0.000557244174265451,0.00192502532928065,0.0019047619047619,0.0019047619047619,0.00246200607902736,"N",0,37.3774167,36.8402778,393.9980774,0.65,0.656449830380246,22.683052,3.7639482,21.431314,16.720785,76.802963,70.606613,"NaN","NaN",0.588491981,99.30098744,1.460388275,1.066586213,0.514843998,6.611119497,37.17534658,0.421490153,37.75353131,0.667830281,0.725591488,0.40201037,1.07990813,8.458314609,0.067385682,13.3219862,0.160761501,0.097524504,0.036047339,0.137554626,5.75348423,0.020027955,1.909480263,0.057768143,0.025530953,0.014250996,0.008412779,1.334280423,0.988721826874071,0.679926239936624,0.0888485651587289,0.0239390738516338,0.588491981,99.30098744,0.988721826874071,6.611119497,37.17534658,0.48352134,78.036438,1.39815,0.59102547,0.23819578,0.2357589,16.686131,0.47291395,0.17594367,0.042052463,0.065357126,16.299259,0.18661447,0.068894237,0.035907187,"NaN","NaN","NaN","NaN","NaN"
"Bld156",8,6,6,23.4,552,3313,8.4,1.7,1.5,2.1,3.9,0,0,1.7,1.5,3.9,2.1,0.0152173913043478,0.00271739130434783,"S","S",3,"Y",1,"S",3,"N",0,0.00126773317235134,0.000576516752188349,0.000570479927558104,0.000570479927558104,0.00183821309990945,"N",0,37.0246667,36.6358611,456.8335266,0.6,0.795573279649145,40.086666,2.0766866,29.236166,23.156755,120.00583,103.50381,"110.37714","98.326003999999998",0.548418839,107.7720624,1.243286112,1.146641865,0.704170361,5.070751641,30.81025379,0.302340717,41.61883178,0.553338037,0.511963682,0.311729936,0.681557838,7.181994478,0.046958495,13.21703595,0.096981617,0.102438095,0.064380432,0.076247514,4.561973207,0.036124911,3.044297068,0.085006032,0.061822565,0.035687907,0.021671417,2.011015195,0.930302857028576,0.414062755995866,0.0838304400782703,0.0490444630560781,0.548418839,107.7720624,0.930302857028576,5.070751641,30.81025379,0.76501316,123.95778,1.5736115,1.0349803,0.37319729,0.1720773,12.726259,0.35705557,0.13989921,0.034393907,0.058472082,16.774738,0.12261094,0.10513541,0.047449071,"2.9054981000000001E-2","2.3564832","7.3168598000000001E-2","3.4353398E-2","4.7276886000000001E-3"
"Bld157",9,6,6,19.8,601,3608,11.7,2.2,1.1,1.3,0,0,0,2.2,1.1,1.3,0,0.0194675540765391,0.00183028286189684,"S","S",3,"Y",1,"S",3,"N",0,0.00162139689578714,0.000645787139689579,0.000304878048780488,0.000304878048780488,0.00192627494456763,"N",0,37.0233333,36.6359167,456.8335266,0.6,0.684517551033313,40.16304,2.099036,29.326632,23.231356,120.13924,103.6512,"110.25107","98.202834999999993",0.548478243,107.4557779,1.241548117,1.142937597,0.700575653,5.012899521,30.65206293,0.304945108,42.10225553,0.558162188,0.516874409,0.315290397,0.689089771,7.206764989,0.046880978,13.2084043,0.096879819,0.102519469,0.064520658,0.07593671,4.552492796,0.036308146,3.060668083,0.085281931,0.062360288,0.036089618,0.021837266,2.018302531,1.04946922655696,0.474280941445725,0.0944905528802557,0.0568094562689892,0.548478243,107.4557779,1.04946922655696,5.012899521,30.65206293,0.75956106,122.92997,1.5685741,1.0215448,0.36921814,0.17162347,12.712738,0.35650045,0.13991119,0.034395721,0.058356158,16.764717,0.12216081,0.10488951,0.047472492,"2.9012689000000001E-2","2.3543777000000001","7.2941959000000001E-2","3.4478518999999999E-2","4.7502862000000003E-3"
"Bld158",5,7,5,24.5,552,3103,13.1,3.6,0.7,8,0.5,0,0,3.6,0.7,8,0.5,0.023731884057971,0.00126811594202899,"S","S",3,"N",0,"S",3,"N",0,0.00211086045762166,0.0014179825974863,0.000241701579116984,0.000241701579116984,0.00235256203673864,"N",0,36.7986944,36.5268889,393.8979492,0.7,0.829154367366023,64.05024,1.6444885,54.25108,46.333149,146.91724,127.83534,"83.853119000000007","72.209868999999998",0.635004218,171.592173,1.309394003,1.362438586,1.058692152,6.029879516,32.86953697,0.176345561,25.61675674,0.39715817,0.364800139,0.190336577,0.343596373,6.267420849,0.0428005,14.26359435,0.094296269,0.147597972,0.080532978,0.066254094,4.56186418,0.057543444,4.411718306,0.145777983,0.106250856,0.053361148,0.055022123,3.132089595,1.18842653119261,0.264852421053668,0.10917738131881,0.0759510870577158,0.635004218,171.592173,1.18842653119261,6.029879516,32.86953697,0.6861521,155.13248,1.5146976,1.2734756,0.44467878,0.079887159,6.4386244,0.17365974,0.076065145,0.019448843,0.051971726,14.283087,0.11429711,0.097537369,0.031279493,"3.8827933000000002E-2","3.6058788000000002","0.11767919","5.5727421999999999E-2","5.0892033999999997E-3"
"Bld159",31,4,4,12.8,440,1760,5,3.6,3,0,0,0,0,3.6,3,0,0,0.0113636363636364,0.00681818181818182,"L","L",1,"N",0,"M",2,"N",0,0.00142045454545455,0.00204545454545455,0.00170454545454545,0.00170454545454545,0.003125,"N",0,36.7984722,36.5240556,393.8979492,0.4,0.462247838846416,64.235229,1.4755595,54.421783,46.493084,147.03976,127.85411,"83.696838","72.047461999999996",0.647398562,176.9511342,1.340287375,1.398135073,1.101237362,6.238822632,33.20632637,0.177677728,25.96295471,0.404807721,0.374183839,0.193119668,0.349176607,6.318812931,0.042835251,14.27642567,0.094383046,0.148541649,0.080736053,0.066396837,4.568329028,0.058535046,4.551800935,0.149277372,0.111234229,0.055318033,0.057007775,3.177328594,1.37157292160913,0.388245525428041,0.12367343363897,0.128702646217749,0.647398562,176.9511342,1.37157292160913,6.238822632,33.20632637,0.69887006,154.14368,1.5231652,1.2517576,0.43569627,0.078809395,6.2960577,0.16980284,0.073899925,0.018967379,0.051453792,13.923046,0.11129488,0.09366551,0.030296337,"3.8769599000000002E-2","3.5797257","0.11701851000000001","5.4803840999999999E-2","4.9885008000000002E-3"
"Bld160",7,6,6,18.6,191,1148,4.1,0.9,0.85,0,0,0,0,0.9,0.85,0,0,0.0214659685863874,0.00445026178010471,"L","L",1,"N",0,"S",3,"N",0,0.00178571428571429,0.00078397212543554,0.000740418118466899,0.000740418118466899,0.00252613240418118,"N",0,36.4985833,36.3680278,450.9634399,0.6,0.647064489236571,99.042221,1.9466558,89.89093,81.111206,183.17654,161.47131,"48.454590000000003","38.044978999999998",0.695316849,91.65050599,1.525868052,1.215683596,0.631817696,7.327685648,34.33308964,0.104666715,15.02923508,0.165321769,0.172539746,0.119577895,0.207324267,5.632146339,0.022314591,11.56683186,0.045155867,0.041785053,0.034725511,0.01914558,2.638207424,0.112771737,6.904650714,0.233742219,0.132590024,0.093746115,0.206195685,5.484079179,1.14698522008462,0.166308189834154,0.0409544186538147,0.128019602157408,0.695316849,91.65050599,1.14698522008462,7.327685648,34.33308964,0.70306957,97.235687,1.5040771,0.79849279,0.24317107,0.039187599,3.397387,0.086613372,0.041435193,0.010956327,0.027781367,13.822738,0.054636806,0.059802443,0.027814208,"6.4318500000000001E-2","4.2300806","0.16288087000000001","6.6562205999999999E-2","5.4751662999999997E-3"
